Traffic_ID,Date,Time,Time_24Hr,Hour,Day_Of_Week,Is_Weekend,Is_Peak_Hour,Day_Part,Car_Count,Bike_Count,Bus_Count,Truck_Count,Total_Vehicles,PCU_Score,Congestion_Index,Heavy_Vehicle_Ratio,Bus_To_Car_Ratio,Traffic_Situation,Day_Type,Rush_Hour_Category,Commercial_Vehicle_Share,Car_Volume_Percentage
692,8,4:45:00 AM,04:45:00,4,Wednesday,0,0,Night,103,26,6,12,147,170.0,1.01,0.1224,0.0577,normal,Weekday,Off-Peak Hours,0.1224,70.07
693,8,5:00:00 AM,05:00:00,5,Wednesday,0,0,Morning,99,25,6,6,136,147.5,0.88,0.0882,0.06,normal,Weekday,Off-Peak Hours,0.0882,72.79
694,8,5:15:00 AM,05:15:00,5,Wednesday,0,0,Morning,85,9,4,11,109,134.5,0.8,0.1376,0.0465,low,Weekday,Off-Peak Hours,0.1376,77.98
695,8,5:30:00 AM,05:30:00,5,Wednesday,0,0,Morning,109,0,3,8,120,142.0,0.85,0.0917,0.0273,normal,Weekday,Off-Peak Hours,0.0917,90.83
696,8,5:45:00 AM,05:45:00,5,Wednesday,0,0,Morning,106,27,1,6,140,140.5,0.84,0.05,0.0093,normal,Weekday,Off-Peak Hours,0.05,75.71
697,8,6:00:00 AM,06:00:00,6,Wednesday,0,1,Morning,133,28,31,3,195,249.0,1.48,0.1744,0.2313,heavy,Weekday,Off-Peak Hours,0.1744,68.21
698,8,6:15:00 AM,06:15:00,6,Wednesday,0,1,Morning,108,39,34,5,186,244.5,1.46,0.2097,0.3119,heavy,Weekday,Off-Peak Hours,0.2097,58.06
699,8,6:30:00 AM,06:30:00,6,Wednesday,0,1,Morning,101,12,48,1,162,254.0,1.51,0.3025,0.4706,high,Weekday,Off-Peak Hours,0.3025,62.35
700,8,6:45:00 AM,06:45:00,6,Wednesday,0,1,Morning,145,11,29,1,186,240.5,1.43,0.1613,0.1986,heavy,Weekday,Off-Peak Hours,0.1613,77.96
701,8,7:00:00 AM,07:00:00,7,Wednesday,0,1,Morning,112,33,29,3,177,224.5,1.34,0.1808,0.2566,heavy,Weekday,Morning Rush (7-10 AM),0.1808,63.28
702,8,7:15:00 AM,07:15:00,7,Wednesday,0,1,Morning,111,18,32,4,165,228.0,1.36,0.2182,0.2857,high,Weekday,Morning Rush (7-10 AM),0.2182,67.27
703,8,7:30:00 AM,07:30:00,7,Wednesday,0,1,Morning,133,39,44,2,218,290.5,1.73,0.211,0.3284,heavy,Weekday,Morning Rush (7-10 AM),0.211,61.01
704,8,7:45:00 AM,07:45:00,7,Wednesday,0,1,Morning,115,34,37,5,191,258.0,1.54,0.2199,0.319,heavy,Weekday,Morning Rush (7-10 AM),0.2199,60.21
705,8,8:00:00 AM,08:00:00,8,Wednesday,0,1,Morning,135,35,38,3,211,275.5,1.64,0.1943,0.2794,heavy,Weekday,Morning Rush (7-10 AM),0.1943,63.98
706,8,8:15:00 AM,08:15:00,8,Wednesday,0,1,Morning,142,40,28,3,213,255.0,1.52,0.1455,0.1958,heavy,Weekday,Morning Rush (7-10 AM),0.1455,66.67
707,8,8:30:00 AM,08:30:00,8,Wednesday,0,1,Morning,124,11,27,2,164,216.5,1.29,0.1768,0.216,high,Weekday,Morning Rush (7-10 AM),0.1768,75.61
708,8,8:45:00 AM,08:45:00,8,Wednesday,0,1,Morning,122,29,31,5,187,244.5,1.46,0.1925,0.252,heavy,Weekday,Morning Rush (7-10 AM),0.1925,65.24
709,8,9:00:00 AM,09:00:00,9,Wednesday,0,0,Morning,101,19,23,5,148,194.5,1.16,0.1892,0.2255,normal,Weekday,Morning Rush (7-10 AM),0.1892,68.24
710,8,9:15:00 AM,09:15:00,9,Wednesday,0,0,Morning,72,5,15,20,112,179.5,1.07,0.3125,0.2055,normal,Weekday,Morning Rush (7-10 AM),0.3125,64.29
711,8,9:30:00 AM,09:30:00,9,Wednesday,0,0,Morning,100,13,23,9,145,202.5,1.21,0.2207,0.2277,normal,Weekday,Morning Rush (7-10 AM),0.2207,68.97
712,8,9:45:00 AM,09:45:00,9,Wednesday,0,0,Morning,32,10,33,8,83,160.0,0.95,0.494,1.0,normal,Weekday,Morning Rush (7-10 AM),0.494,38.55
713,8,10:00:00 AM,10:00:00,10,Wednesday,0,0,Morning,42,25,37,12,116,201.5,1.2,0.4224,0.8605,high,Weekday,Morning Rush (7-10 AM),0.4224,36.21
714,8,10:15:00 AM,10:15:00,10,Wednesday,0,0,Morning,81,25,40,20,166,273.5,1.63,0.3614,0.4878,high,Weekday,Morning Rush (7-10 AM),0.3614,48.8
715,8,10:30:00 AM,10:30:00,10,Wednesday,0,0,Morning,56,18,9,23,106,161.0,0.96,0.3019,0.1579,normal,Weekday,Morning Rush (7-10 AM),0.3019,52.83
716,8,10:45:00 AM,10:45:00,10,Wednesday,0,0,Morning,84,9,31,17,141,232.5,1.38,0.3404,0.3647,high,Weekday,Morning Rush (7-10 AM),0.3404,59.57
717,8,11:00:00 AM,11:00:00,11,Wednesday,0,0,Morning,36,9,8,28,81,148.5,0.88,0.4444,0.2162,normal,Weekday,Off-Peak Hours,0.4444,44.44
718,8,11:15:00 AM,11:15:00,11,Wednesday,0,0,Morning,32,5,11,27,75,148.5,0.88,0.5067,0.3333,normal,Weekday,Off-Peak Hours,0.5067,42.67
719,8,11:30:00 AM,11:30:00,11,Wednesday,0,0,Morning,26,7,15,27,75,155.5,0.93,0.56,0.5556,normal,Weekday,Off-Peak Hours,0.56,34.67
720,8,11:45:00 AM,11:45:00,11,Wednesday,0,0,Morning,34,5,5,22,66,117.5,0.7,0.4091,0.1429,normal,Weekday,Off-Peak Hours,0.4091,51.52
721,8,12:00:00 PM,12:00:00,12,Wednesday,0,0,Afternoon,66,9,6,30,111,178.5,1.06,0.3243,0.0896,normal,Weekday,Off-Peak Hours,0.3243,59.46
722,8,12:15:00 PM,12:15:00,12,Wednesday,0,0,Afternoon,69,10,4,24,107,158.0,0.94,0.2617,0.0571,normal,Weekday,Off-Peak Hours,0.2617,64.49
723,8,12:30:00 PM,12:30:00,12,Wednesday,0,0,Afternoon,44,7,9,20,80,134.5,0.8,0.3625,0.2,normal,Weekday,Off-Peak Hours,0.3625,55.0
724,8,12:45:00 PM,12:45:00,12,Wednesday,0,0,Afternoon,58,10,5,27,100,159.0,0.95,0.32,0.0847,normal,Weekday,Off-Peak Hours,0.32,58.0
725,8,1:00:00 PM,13:00:00,13,Wednesday,0,0,Afternoon,27,6,14,30,77,162.0,0.96,0.5714,0.5,normal,Weekday,Off-Peak Hours,0.5714,35.06
726,8,1:15:00 PM,13:15:00,13,Wednesday,0,0,Afternoon,19,21,25,15,80,149.5,0.89,0.5,1.25,normal,Weekday,Off-Peak Hours,0.5,23.75
727,8,1:30:00 PM,13:30:00,13,Wednesday,0,0,Afternoon,39,15,30,8,92,160.5,0.96,0.413,0.75,normal,Weekday,Off-Peak Hours,0.413,42.39
728,8,1:45:00 PM,13:45:00,13,Wednesday,0,0,Afternoon,109,21,10,12,152,185.5,1.1,0.1447,0.0909,normal,Weekday,Off-Peak Hours,0.1447,71.71
729,8,2:00:00 PM,14:00:00,14,Wednesday,0,0,Afternoon,93,10,9,15,127,170.0,1.01,0.189,0.0957,normal,Weekday,Off-Peak Hours,0.189,73.23
730,8,2:15:00 PM,14:15:00,14,Wednesday,0,0,Afternoon,73,16,12,11,112,150.0,0.89,0.2054,0.1622,normal,Weekday,Off-Peak Hours,0.2054,65.18
731,8,2:30:00 PM,14:30:00,14,Wednesday,0,0,Afternoon,111,18,29,16,174,255.0,1.52,0.2586,0.2589,heavy,Weekday,Off-Peak Hours,0.2586,63.79
732,8,2:45:00 PM,14:45:00,14,Wednesday,0,0,Afternoon,37,20,10,19,86,134.0,0.8,0.3372,0.2632,normal,Weekday,Off-Peak Hours,0.3372,43.02
733,8,3:00:00 PM,15:00:00,15,Wednesday,0,0,Afternoon,74,23,13,20,130,184.5,1.1,0.2538,0.1733,normal,Weekday,Off-Peak Hours,0.2538,56.92
734,8,3:15:00 PM,15:15:00,15,Wednesday,0,0,Afternoon,32,28,35,6,101,169.0,1.01,0.4059,1.0606,normal,Weekday,Off-Peak Hours,0.4059,31.68
735,8,3:30:00 PM,15:30:00,15,Wednesday,0,0,Afternoon,34,23,19,17,93,153.5,0.91,0.3871,0.5429,normal,Weekday,Off-Peak Hours,0.3871,36.56
736,8,3:45:00 PM,15:45:00,15,Wednesday,0,0,Afternoon,59,25,9,20,113,158.5,0.94,0.2566,0.15,normal,Weekday,Off-Peak Hours,0.2566,52.21
737,8,4:00:00 PM,16:00:00,16,Wednesday,0,1,Afternoon,145,12,24,8,189,247.0,1.47,0.1693,0.1644,heavy,Weekday,Evening Rush (4-7 PM),0.1693,76.72
738,8,4:15:00 PM,16:15:00,16,Wednesday,0,1,Afternoon,118,17,28,8,171,234.5,1.4,0.2105,0.2353,heavy,Weekday,Evening Rush (4-7 PM),0.2105,69.01
739,8,4:30:00 PM,16:30:00,16,Wednesday,0,1,Afternoon,145,20,47,8,220,320.0,1.91,0.25,0.3219,heavy,Weekday,Evening Rush (4-7 PM),0.25,65.91
740,8,4:45:00 PM,16:45:00,16,Wednesday,0,1,Afternoon,140,25,46,10,221,320.5,1.91,0.2534,0.3262,heavy,Weekday,Evening Rush (4-7 PM),0.2534,63.35
741,8,5:00:00 PM,17:00:00,17,Wednesday,0,1,Evening,120,35,43,7,205,287.5,1.71,0.2439,0.3554,heavy,Weekday,Evening Rush (4-7 PM),0.2439,58.54
742,8,5:15:00 PM,17:15:00,17,Wednesday,0,1,Evening,126,24,31,7,188,252.0,1.5,0.2021,0.2441,heavy,Weekday,Evening Rush (4-7 PM),0.2021,67.02
743,8,5:30:00 PM,17:30:00,17,Wednesday,0,1,Evening,106,22,43,5,176,261.0,1.55,0.2727,0.4019,heavy,Weekday,Evening Rush (4-7 PM),0.2727,60.23
744,8,5:45:00 PM,17:45:00,17,Wednesday,0,1,Evening,137,40,28,9,214,268.0,1.6,0.1729,0.2029,heavy,Weekday,Evening Rush (4-7 PM),0.1729,64.02
745,8,6:00:00 PM,18:00:00,18,Wednesday,0,1,Evening,108,40,25,6,179,221.0,1.32,0.1732,0.2294,heavy,Weekday,Evening Rush (4-7 PM),0.1732,60.34
746,8,6:15:00 PM,18:15:00,18,Wednesday,0,1,Evening,135,15,50,6,206,310.5,1.85,0.2718,0.3676,heavy,Weekday,Evening Rush (4-7 PM),0.2718,65.53
747,8,6:30:00 PM,18:30:00,18,Wednesday,0,1,Evening,121,21,49,8,199,302.5,1.8,0.2864,0.4016,heavy,Weekday,Evening Rush (4-7 PM),0.2864,60.8
748,8,6:45:00 PM,18:45:00,18,Wednesday,0,1,Evening,59,6,20,6,91,140.0,0.83,0.2857,0.3333,normal,Weekday,Evening Rush (4-7 PM),0.2857,64.84
749,8,7:00:00 PM,19:00:00,19,Wednesday,0,0,Evening,59,13,18,27,117,200.5,1.19,0.3846,0.3,high,Weekday,Evening Rush (4-7 PM),0.3846,50.43
750,8,7:15:00 PM,19:15:00,19,Wednesday,0,0,Evening,103,7,15,15,140,196.5,1.17,0.2143,0.1442,normal,Weekday,Evening Rush (4-7 PM),0.2143,73.57
751,8,7:30:00 PM,19:30:00,19,Wednesday,0,0,Evening,56,14,14,31,115,198.0,1.18,0.3913,0.2456,high,Weekday,Evening Rush (4-7 PM),0.3913,48.7
752,8,7:45:00 PM,19:45:00,19,Wednesday,0,0,Evening,106,23,12,9,150,180.5,1.07,0.14,0.1121,normal,Weekday,Evening Rush (4-7 PM),0.14,70.67
753,8,8:00:00 PM,20:00:00,20,Wednesday,0,0,Evening,109,5,16,17,147,210.5,1.25,0.2245,0.1455,normal,Weekday,Night Freight (8-11 PM),0.2245,74.15
754,8,8:15:00 PM,20:15:00,20,Wednesday,0,0,Evening,110,5,20,11,146,205.5,1.22,0.2123,0.1802,normal,Weekday,Night Freight (8-11 PM),0.2123,75.34
755,8,8:30:00 PM,20:30:00,20,Wednesday,0,0,Evening,86,15,15,23,139,207.5,1.24,0.2734,0.1724,high,Weekday,Night Freight (8-11 PM),0.2734,61.87
756,8,8:45:00 PM,20:45:00,20,Wednesday,0,0,Evening,91,18,19,26,154,235.0,1.4,0.2922,0.2065,high,Weekday,Night Freight (8-11 PM),0.2922,59.09
757,8,9:00:00 PM,21:00:00,21,Wednesday,0,0,Evening,99,19,15,28,161,237.5,1.41,0.2671,0.15,high,Weekday,Night Freight (8-11 PM),0.2671,61.49
758,8,9:15:00 PM,21:15:00,21,Wednesday,0,0,Evening,93,14,20,17,144,211.0,1.26,0.2569,0.2128,normal,Weekday,Night Freight (8-11 PM),0.2569,64.58
759,8,9:30:00 PM,21:30:00,21,Wednesday,0,0,Evening,89,25,13,23,150,209.5,1.25,0.24,0.1444,high,Weekday,Night Freight (8-11 PM),0.24,59.33
760,8,9:45:00 PM,21:45:00,21,Wednesday,0,0,Evening,107,15,12,24,158,222.5,1.32,0.2278,0.1111,high,Weekday,Night Freight (8-11 PM),0.2278,67.72
761,8,10:00:00 PM,22:00:00,22,Wednesday,0,0,Night,16,5,0,14,35,60.5,0.36,0.4,0.0,normal,Weekday,Night Freight (8-11 PM),0.4,45.71
762,8,10:15:00 PM,22:15:00,22,Wednesday,0,0,Night,14,5,1,20,40,79.5,0.47,0.525,0.0667,normal,Weekday,Night Freight (8-11 PM),0.525,35.0
763,8,10:30:00 PM,22:30:00,22,Wednesday,0,0,Night,18,3,0,24,45,91.5,0.54,0.5333,0.0,normal,Weekday,Night Freight (8-11 PM),0.5333,40.0
764,8,10:45:00 PM,22:45:00,22,Wednesday,0,0,Night,12,3,0,40,55,133.5,0.79,0.7273,0.0,normal,Weekday,Night Freight (8-11 PM),0.7273,21.82
765,8,11:00:00 PM,23:00:00,23,Wednesday,0,0,Night,14,4,1,27,46,100.0,0.6,0.6087,0.0667,normal,Weekday,Night Freight (8-11 PM),0.6087,30.43
766,8,11:15:00 PM,23:15:00,23,Wednesday,0,0,Night,18,5,1,15,39,68.5,0.41,0.4103,0.0526,normal,Weekday,Night Freight (8-11 PM),0.4103,46.15
767,8,11:30:00 PM,23:30:00,23,Wednesday,0,0,Night,10,4,1,23,38,84.0,0.5,0.6316,0.0909,normal,Weekday,Night Freight (8-11 PM),0.6316,26.32
768,8,11:45:00 PM,23:45:00,23,Wednesday,0,0,Night,10,5,0,14,29,54.5,0.32,0.4828,0.0,normal,Weekday,Night Freight (8-11 PM),0.4828,34.48
769,9,12:00:00 AM,00:00:00,0,Thursday,0,0,Night,14,3,0,28,45,99.5,0.59,0.6222,0.0,normal,Weekday,Off-Peak Hours,0.6222,31.11
770,9,12:15:00 AM,00:15:00,0,Thursday,0,0,Night,10,2,0,38,50,125.0,0.74,0.76,0.0,normal,Weekday,Off-Peak Hours,0.76,20.0
771,9,12:30:00 AM,00:30:00,0,Thursday,0,0,Night,19,0,0,32,51,115.0,0.68,0.6275,0.0,normal,Weekday,Off-Peak Hours,0.6275,37.25
772,9,12:45:00 AM,00:45:00,0,Thursday,0,0,Night,20,3,0,19,42,78.5,0.47,0.4524,0.0,normal,Weekday,Off-Peak Hours,0.4524,47.62
773,9,1:00:00 AM,01:00:00,1,Thursday,0,0,Night,18,3,0,14,35,61.5,0.37,0.4,0.0,normal,Weekday,Off-Peak Hours,0.4,51.43
774,9,1:15:00 AM,01:15:00,1,Thursday,0,0,Night,11,2,0,12,25,48.0,0.29,0.48,0.0,low,Weekday,Off-Peak Hours,0.48,44.0
775,9,1:30:00 AM,01:30:00,1,Thursday,0,0,Night,17,1,1,13,32,59.5,0.35,0.4375,0.0556,normal,Weekday,Off-Peak Hours,0.4375,53.12
776,9,1:45:00 AM,01:45:00,1,Thursday,0,0,Night,10,0,1,36,47,121.0,0.72,0.7872,0.0909,normal,Weekday,Off-Peak Hours,0.7872,21.28
777,9,2:00:00 AM,02:00:00,2,Thursday,0,0,Night,17,0,0,32,49,113.0,0.67,0.6531,0.0,normal,Weekday,Off-Peak Hours,0.6531,34.69
778,9,2:15:00 AM,02:15:00,2,Thursday,0,0,Night,20,5,1,22,48,91.5,0.54,0.4792,0.0476,normal,Weekday,Off-Peak Hours,0.4792,41.67
779,9,2:30:00 AM,02:30:00,2,Thursday,0,0,Night,12,3,0,17,32,64.5,0.38,0.5312,0.0,normal,Weekday,Off-Peak Hours,0.5312,37.5
780,9,2:45:00 AM,02:45:00,2,Thursday,0,0,Night,13,0,0,31,44,106.0,0.63,0.7045,0.0,normal,Weekday,Off-Peak Hours,0.7045,29.55
781,9,3:00:00 AM,03:00:00,3,Thursday,0,0,Night,11,1,1,35,48,119.5,0.71,0.75,0.0833,normal,Weekday,Off-Peak Hours,0.75,22.92
782,9,3:15:00 AM,03:15:00,3,Thursday,0,0,Night,18,2,0,19,39,76.0,0.45,0.4872,0.0,normal,Weekday,Off-Peak Hours,0.4872,46.15
783,9,3:30:00 AM,03:30:00,3,Thursday,0,0,Night,15,0,1,24,40,90.0,0.54,0.625,0.0625,normal,Weekday,Off-Peak Hours,0.625,37.5
784,9,3:45:00 AM,03:45:00,3,Thursday,0,0,Night,14,3,0,25,42,90.5,0.54,0.5952,0.0,normal,Weekday,Off-Peak Hours,0.5952,33.33
785,9,4:00:00 AM,04:00:00,4,Thursday,0,0,Night,12,0,1,16,29,63.0,0.38,0.5862,0.0769,normal,Weekday,Off-Peak Hours,0.5862,41.38
786,9,4:15:00 AM,04:15:00,4,Thursday,0,0,Night,85,24,5,5,119,127.0,0.76,0.084,0.0581,normal,Weekday,Off-Peak Hours,0.084,71.43
787,9,4:30:00 AM,04:30:00,4,Thursday,0,0,Night,71,22,5,2,100,103.0,0.61,0.07,0.0694,low,Weekday,Off-Peak Hours,0.07,71.0
788,9,4:45:00 AM,04:45:00,4,Thursday,0,0,Night,108,4,5,3,120,134.0,0.8,0.0667,0.0459,normal,Weekday,Off-Peak Hours,0.0667,90.0
789,9,5:00:00 AM,05:00:00,5,Thursday,0,0,Morning,63,29,5,15,112,137.5,0.82,0.1786,0.0781,normal,Weekday,Off-Peak Hours,0.1786,56.25
790,9,5:15:00 AM,05:15:00,5,Thursday,0,0,Morning,62,12,3,18,95,131.0,0.78,0.2211,0.0476,normal,Weekday,Off-Peak Hours,0.2211,65.26
791,9,5:30:00 AM,05:30:00,5,Thursday,0,0,Morning,118,15,3,11,147,167.5,1.0,0.0952,0.0252,normal,Weekday,Off-Peak Hours,0.0952,80.27
792,9,5:45:00 AM,05:45:00,5,Thursday,0,0,Morning,90,21,2,14,127,148.5,0.88,0.126,0.022,normal,Weekday,Off-Peak Hours,0.126,70.87
793,9,6:00:00 AM,06:00:00,6,Thursday,0,1,Morning,141,30,31,1,203,252.0,1.5,0.1576,0.2183,heavy,Weekday,Off-Peak Hours,0.1576,69.46
794,9,6:15:00 AM,06:15:00,6,Thursday,0,1,Morning,126,31,33,2,192,246.5,1.47,0.1823,0.2598,heavy,Weekday,Off-Peak Hours,0.1823,65.62
795,9,6:30:00 AM,06:30:00,6,Thursday,0,1,Morning,112,26,30,4,172,227.0,1.35,0.1977,0.2655,heavy,Weekday,Off-Peak Hours,0.1977,65.12
796,9,6:45:00 AM,06:45:00,6,Thursday,0,1,Morning,112,12,38,4,166,244.0,1.45,0.253,0.3363,high,Weekday,Off-Peak Hours,0.253,67.47
797,9,7:00:00 AM,07:00:00,7,Thursday,0,1,Morning,144,14,33,4,195,262.0,1.56,0.1897,0.2276,heavy,Weekday,Morning Rush (7-10 AM),0.1897,73.85
798,9,7:15:00 AM,07:15:00,7,Thursday,0,1,Morning,127,13,36,1,177,244.5,1.46,0.209,0.2812,heavy,Weekday,Morning Rush (7-10 AM),0.209,71.75
799,9,7:30:00 AM,07:30:00,7,Thursday,0,1,Morning,146,10,44,5,205,298.0,1.77,0.239,0.2993,heavy,Weekday,Morning Rush (7-10 AM),0.239,71.22
800,9,7:45:00 AM,07:45:00,7,Thursday,0,1,Morning,146,22,26,4,198,247.0,1.47,0.1515,0.1769,heavy,Weekday,Morning Rush (7-10 AM),0.1515,73.74
801,9,8:00:00 AM,08:00:00,8,Thursday,0,1,Morning,101,10,48,5,164,265.0,1.58,0.3232,0.4706,high,Weekday,Morning Rush (7-10 AM),0.3232,61.59
802,9,8:15:00 AM,08:15:00,8,Thursday,0,1,Morning,104,19,24,4,151,197.5,1.18,0.1854,0.2286,normal,Weekday,Morning Rush (7-10 AM),0.1854,68.87
803,9,8:30:00 AM,08:30:00,8,Thursday,0,1,Morning,150,20,43,0,213,289.0,1.72,0.2019,0.2848,heavy,Weekday,Morning Rush (7-10 AM),0.2019,70.42
804,9,8:45:00 AM,08:45:00,8,Thursday,0,1,Morning,110,35,45,2,192,268.5,1.6,0.2448,0.4054,heavy,Weekday,Morning Rush (7-10 AM),0.2448,57.29
805,9,9:00:00 AM,09:00:00,9,Thursday,0,0,Morning,139,15,28,2,184,236.5,1.41,0.163,0.2,heavy,Weekday,Morning Rush (7-10 AM),0.163,75.54
806,9,9:15:00 AM,09:15:00,9,Thursday,0,0,Morning,99,17,32,7,155,224.5,1.34,0.2516,0.32,high,Weekday,Morning Rush (7-10 AM),0.2516,63.87
807,9,9:30:00 AM,09:30:00,9,Thursday,0,0,Morning,22,15,7,19,63,107.5,0.64,0.4127,0.3043,normal,Weekday,Morning Rush (7-10 AM),0.4127,34.92
808,9,9:45:00 AM,09:45:00,9,Thursday,0,0,Morning,11,12,21,24,68,152.0,0.9,0.6618,1.75,normal,Weekday,Morning Rush (7-10 AM),0.6618,16.18
809,9,10:00:00 AM,10:00:00,10,Thursday,0,0,Morning,47,20,18,16,101,159.0,0.95,0.3366,0.375,normal,Weekday,Morning Rush (7-10 AM),0.3366,46.53
810,9,10:15:00 AM,10:15:00,10,Thursday,0,0,Morning,54,1,35,26,116,237.5,1.41,0.5259,0.6364,high,Weekday,Morning Rush (7-10 AM),0.5259,46.55
811,9,10:30:00 AM,10:30:00,10,Thursday,0,0,Morning,26,16,13,16,71,121.0,0.72,0.4085,0.4815,normal,Weekday,Morning Rush (7-10 AM),0.4085,36.62
812,9,10:45:00 AM,10:45:00,10,Thursday,0,0,Morning,99,18,39,19,175,282.0,1.68,0.3314,0.39,heavy,Weekday,Morning Rush (7-10 AM),0.3314,56.57
813,9,11:00:00 AM,11:00:00,11,Thursday,0,0,Morning,31,9,11,28,79,152.5,0.91,0.4937,0.3438,normal,Weekday,Off-Peak Hours,0.4937,39.24
814,9,11:15:00 AM,11:15:00,11,Thursday,0,0,Morning,24,8,13,23,68,136.0,0.81,0.5294,0.52,normal,Weekday,Off-Peak Hours,0.5294,35.29
815,9,11:30:00 AM,11:30:00,11,Thursday,0,0,Morning,21,7,9,20,57,111.5,0.66,0.5088,0.4091,normal,Weekday,Off-Peak Hours,0.5088,36.84
816,9,11:45:00 AM,11:45:00,11,Thursday,0,0,Morning,60,10,5,25,100,155.0,0.92,0.3,0.082,normal,Weekday,Off-Peak Hours,0.3,60.0
817,9,12:00:00 PM,12:00:00,12,Thursday,0,0,Afternoon,29,9,12,21,71,132.5,0.79,0.4648,0.4,normal,Weekday,Off-Peak Hours,0.4648,40.85
818,9,12:15:00 PM,12:15:00,12,Thursday,0,0,Afternoon,37,7,14,28,86,166.5,0.99,0.4884,0.3684,normal,Weekday,Off-Peak Hours,0.4884,43.02
819,9,12:30:00 PM,12:30:00,12,Thursday,0,0,Afternoon,53,7,11,22,93,155.5,0.93,0.3548,0.2037,normal,Weekday,Off-Peak Hours,0.3548,56.99
820,9,12:45:00 PM,12:45:00,12,Thursday,0,0,Afternoon,35,5,15,25,80,157.5,0.94,0.5,0.4167,normal,Weekday,Off-Peak Hours,0.5,43.75
821,9,1:00:00 PM,13:00:00,13,Thursday,0,0,Afternoon,53,6,10,28,97,170.0,1.01,0.3918,0.1852,normal,Weekday,Off-Peak Hours,0.3918,54.64
822,9,1:15:00 PM,13:15:00,13,Thursday,0,0,Afternoon,114,18,17,8,157,198.0,1.18,0.1592,0.1478,normal,Weekday,Off-Peak Hours,0.1592,72.61
823,9,1:30:00 PM,13:30:00,13,Thursday,0,0,Afternoon,95,28,22,9,154,202.0,1.2,0.2013,0.2292,normal,Weekday,Off-Peak Hours,0.2013,61.69
824,9,1:45:00 PM,13:45:00,13,Thursday,0,0,Afternoon,62,23,38,19,142,244.5,1.46,0.4014,0.6032,high,Weekday,Off-Peak Hours,0.4014,43.66
825,9,2:00:00 PM,14:00:00,14,Thursday,0,0,Afternoon,70,28,12,12,122,156.0,0.93,0.1967,0.169,normal,Weekday,Off-Peak Hours,0.1967,57.38
826,9,2:15:00 PM,14:15:00,14,Thursday,0,0,Afternoon,35,20,10,8,73,99.0,0.59,0.2466,0.2778,low,Weekday,Off-Peak Hours,0.2466,47.95
827,9,2:30:00 PM,14:30:00,14,Thursday,0,0,Afternoon,60,23,10,20,113,161.5,0.96,0.2655,0.1639,normal,Weekday,Off-Peak Hours,0.2655,53.1
828,9,2:45:00 PM,14:45:00,14,Thursday,0,0,Afternoon,40,22,25,9,96,153.0,0.91,0.3542,0.6098,normal,Weekday,Off-Peak Hours,0.3542,41.67
829,9,3:00:00 PM,15:00:00,15,Thursday,0,0,Afternoon,53,21,6,11,91,114.5,0.68,0.1868,0.1111,low,Weekday,Off-Peak Hours,0.1868,58.24
830,9,3:15:00 PM,15:15:00,15,Thursday,0,0,Afternoon,99,16,38,7,160,242.0,1.44,0.2812,0.38,high,Weekday,Off-Peak Hours,0.2812,61.87
831,9,3:30:00 PM,15:30:00,15,Thursday,0,0,Afternoon,86,21,31,18,156,243.5,1.45,0.3141,0.3563,high,Weekday,Off-Peak Hours,0.3141,55.13
832,9,3:45:00 PM,15:45:00,15,Thursday,0,0,Afternoon,79,28,35,13,155,237.0,1.41,0.3097,0.4375,high,Weekday,Off-Peak Hours,0.3097,50.97
833,9,4:00:00 PM,16:00:00,16,Thursday,0,1,Afternoon,146,25,33,8,212,281.5,1.68,0.1934,0.2245,heavy,Weekday,Evening Rush (4-7 PM),0.1934,68.87
834,9,4:15:00 PM,16:15:00,16,Thursday,0,1,Afternoon,116,24,36,6,182,254.0,1.51,0.2308,0.3077,heavy,Weekday,Evening Rush (4-7 PM),0.2308,63.74
835,9,4:30:00 PM,16:30:00,16,Thursday,0,1,Afternoon,107,14,44,5,170,261.0,1.55,0.2882,0.4074,heavy,Weekday,Evening Rush (4-7 PM),0.2882,62.94
836,9,4:45:00 PM,16:45:00,16,Thursday,0,1,Afternoon,115,20,27,9,171,233.0,1.39,0.2105,0.2328,heavy,Weekday,Evening Rush (4-7 PM),0.2105,67.25
837,9,5:00:00 PM,17:00:00,17,Thursday,0,1,Evening,113,23,43,6,185,271.5,1.62,0.2649,0.3772,heavy,Weekday,Evening Rush (4-7 PM),0.2649,61.08
838,9,5:15:00 PM,17:15:00,17,Thursday,0,1,Evening,102,20,31,5,158,220.0,1.31,0.2278,0.301,high,Weekday,Evening Rush (4-7 PM),0.2278,64.56
839,9,5:30:00 PM,17:30:00,17,Thursday,0,1,Evening,138,27,21,7,193,235.5,1.4,0.1451,0.1511,heavy,Weekday,Evening Rush (4-7 PM),0.1451,71.5
840,9,5:45:00 PM,17:45:00,17,Thursday,0,1,Evening,146,13,38,9,206,293.5,1.75,0.2282,0.2585,heavy,Weekday,Evening Rush (4-7 PM),0.2282,70.87
841,9,6:00:00 PM,18:00:00,18,Thursday,0,1,Evening,139,33,41,7,220,299.5,1.78,0.2182,0.2929,heavy,Weekday,Evening Rush (4-7 PM),0.2182,63.18
842,9,6:15:00 PM,18:15:00,18,Thursday,0,1,Evening,130,24,48,9,211,313.0,1.86,0.2701,0.3664,heavy,Weekday,Evening Rush (4-7 PM),0.2701,61.61
